Word1,Word2,Word1_Freq,Word2_Freq,Bigram_Freq,t_score,chi_square,likelihood_ratio
alexey,karamazov,226,168,11,3.3100121846164363,5495.1923381903625,115.37598537519139
fourteen,year,26,871,11,3.3126807040310062,9228.031892323577,131.6723902248508
general,widow,935,92,11,3.3016433231813145,2413.249943659901,97.02568955919864
right,side,927,427,11,3.247686181077895,507.4367763053646,63.79966803058159
show,letter,660,544,11,3.2540934491070446,561.6407876044017,65.95506795111099
begin,try,1745,630,11,3.125159131929098,169.1802746726022,42.07562829262863
exclaim,alyosha,181,1239,11,3.2775672590023057,912.2098926965498,76.64257659694061
raskolnikov,begin,782,1745,11,3.078964242911958,132.29655644098636,37.699442092875145
need,tell,499,2482,11,3.1009212706912104,147.84974884525386,39.76612192341307
mavriky,mavrikyevitch,149,11,11,3.3163393378478627,127785.15530915496,184.76300596350478
catch,cold,309,167,11,3.3076374775143824,4037.40476636479,108.49337094064477
heart,ache,897,58,11,3.3075638067329987,4004.4000591869476,108.05477174564192
preliminary,inquiry,20,79,11,3.316349613441484,132557.7009126586,192.36265044415276
eye,gleam,1211,47,11,3.3067119774380855,3658.4082658049956,106.04862385159393
bad,action,376,157,11,3.306343623531166,3526.548904301967,105.47176031206874
polina,alexandrovna,149,242,11,3.310344835189588,5787.436935637536,116.79690218724973
good,anything,1595,796,11,3.095504465389555,143.72441456539954,39.10891277172009
wear,coat,214,154,11,3.310885087586403,6334.249343516594,118.51598361577292
zero,turn,39,1279,11,3.3079373855180303,4177.542174663334,112.27161847934791
door,stand,750,1039,11,3.18090858138765,247.26747745886777,49.36444216071942
prince,nicolaievitch,1984,41,11,3.302457707516423,2553.2329379209677,98.18175334544692
prince,observe,1984,415,11,3.1732262689364887,232.8915605173888,48.1107952861722
bring,tea,817,202,11,3.2878820392090624,1247.3848450207079,82.79985473326127
turn,prince,1279,1984,11,2.874680913500491,62.01667991623042,25.344296094346184
look,prince,2970,1984,11,2.2903751310441565,16.95339010895518,10.633642898979968
epanchin,family,204,388,11,3.3028394719438308,2624.5477168880757,99.31878878085385
bell,ring,88,107,11,3.3149848752785434,22224.81151374935,146.9109701106202
put,faith,1071,169,11,3.2851015332402844,1135.4365029262535,80.75183247294362
prince,smile,1984,734,11,3.0629994536771328,122.68671685284343,36.29307362909091
continue,prince,234,1984,11,3.2357687565914834,429.47596396336235,60.74553096304896
stupid,thing,259,1295,11,3.2582097822465412,602.7399638866938,67.70596447435659
raskolnikov,smile,782,734,11,3.2166575457574136,343.27982105281836,55.85030824562119
serious,matter,153,609,11,3.3003968414263167,2226.2043956571324,95.94973135819599
prince,lebedeff,1984,375,11,3.187047813169637,259.9834221932883,50.24935591627109
matter,importance,609,70,11,3.3092002385577803,4891.8394496929905,112.49028699580883
look,man,2970,2546,11,1.9996733626303869,10.070353318799842,7.07032845995737
alexandrovna,begin,242,1745,11,3.2430776644202175,474.2914926910501,62.76675277939113
pole,sofa,125,258,11,3.311008046384646,6473.396179019892,119.41261253462814
nothing,induce,1567,37,11,3.306527016752909,3590.9955285055257,105.62044543165571
thou,wouldst,169,13,11,3.3162421551149737,95324.34901598516,178.2166821866479
hundredth,time,14,2625,11,3.3102243146677965,5678.0464252552465,128.27370759776724
cry,boy,1704,461,11,3.1798124019596834,245.11727261581188,49.11096695655014
stay,minute,341,677,11,3.2764181341428005,885.5172547144548,75.69561278248209
alyosha,stand,1239,1039,11,3.092421613140677,141.46596931426623,38.84368945163001
mutter,alyosha,297,1239,11,3.252535912941759,547.4669156184926,65.64355726831552
young,gentleman,776,637,11,3.2305341253733446,402.058220556535,59.048381874670476
lip,quiver,260,69,11,3.3135003132442273,11654.483383899962,131.77553053394342
love,brother,1234,548,11,3.1988504645001807,288.15993206246037,52.307250430005595
laugh,talk,1027,1065,11,3.1261335716970473,170.1517590068508,42.22479833721515
stand,beside,1039,231,11,3.274824197993333,850.9222658281273,74.61466074887228
great,curiosity,1202,157,11,3.283757868752397,1088.1269497419637,79.83019928377158
moment,door,1301,750,11,3.1466856297518944,193.24558805063975,44.57900200036036
mean,escape,1062,139,11,3.290915255115873,1397.1258059437998,85.19961090527495
alyosha,felt,1239,657,11,3.1748524251676495,235.80436706073516,48.384753532453914
alyosha,cry,1239,1704,11,2.948922948224613,78.4381581454731,28.9040153918298
intelligent,man,51,2546,11,3.2940104729096165,1591.3393779266805,90.42067767284716
ivan,laugh,797,1027,11,3.174069390101215,234.39346680305079,48.318742675314944
ivan,begin,797,1745,11,3.074405536758951,129.42256067191863,37.30875826411221
laugh,ivan,1027,797,11,3.174069390101215,234.39346680305079,48.28732333726679
squeeze,hand,56,1662,11,3.30041512849971,2228.7406059597874,97.46851529152667
father,teacher,1140,74,11,3.3019324331035302,2461.167813910638,97.42926352118903
minute,look,677,2970,11,2.966437784632763,83.3425538450823,29.927986603726072
think,mitya,2317,911,11,2.9490046304857693,78.4599328223981,28.87224275115343
mitya,sit,911,1134,11,3.1367019326548555,181.36626328496024,43.42465164802761
day,day,1711,1711,11,2.8067601104792677,51.24506002158658,22.62911529588557
poor,boy,422,461,11,3.2827428490977755,1054.876907822908,79.35222883843953
air,man,292,2546,11,3.1871467375285634,260.1982078963945,50.597015100345
wry,smile,14,734,11,3.3148350954393235,20362.9734328271,156.30234464114076
year,pass,871,521,11,3.2375913682396678,439.87534703430424,60.86752074793605
heart,soul,897,341,11,3.263352455609903,663.0138116880931,69.37280545203825
time,hear,2625,1132,11,2.799100613329197,50.21144478890083,22.333986361647042
arkady,ivanovitch,11,82,11,3.3164676956868226,232212.95174053626,219.06741089569837
end,table,622,520,11,3.2602936378003418,625.8368602146687,68.22281084271758
nasty,thing,65,1295,11,3.301964653185223,2466.625111630858,99.33182869243718
want,kill,1315,432,11,3.217686498420335,347.0718498243342,56.01169125236115
woman,love,1047,1234,11,3.0916070546429655,140.87962004034875,38.784940227093784
want,talk,1315,1065,11,3.072714417876594,128.38387198543177,37.11499684533053
great,number,1202,120,11,3.291503576391321,1430.3567924052786,85.6918755675837
set,right,420,927,11,3.248816322213592,516.2531635980044,64.30911964172222
receive,news,349,135,11,3.308419119279987,4424.083163343933,110.44442561327187
room,sit,1129,1134,11,3.0936468470580185,142.35604329818523,38.964523035523904
strike,table,344,520,11,3.2854705837976184,1149.144952484634,81.24621010361349
good,friend,1595,606,11,3.148284442454267,195.27922765475776,44.760906064512646
sonia,look,399,2970,11,3.110236880040286,155.452969442274,40.7313074090262
notice,nothing,475,1567,11,3.18699121032342,259.860673114108,50.42088862540986
use,call,663,660,11,3.240414718208967,456.96734040560636,61.691353731776346
walk,beside,563,231,11,3.293974421250642,1588.771731081528,88.06724236459837
hand,press,1662,128,11,3.279574134685251,962.7983776327214,77.19428473469894
round,room,493,1129,11,3.2196864075991307,354.67266716087966,56.59395860880847
much,agitate,1227,52,11,3.3055125195860984,3261.152741384049,103.5423260227292
man,cry,2546,1704,11,2.561040536872766,28.790310540693515,15.583031984467294
last,interview,1586,82,11,3.2939745954132458,1588.7841155237984,87.92943348515485
begin,read,1745,561,11,3.146129180232931,192.54677228753403,44.48933411667261
silk,dress,37,285,11,3.314788245698916,19842.95877012432,146.63582402370008
time,day,2625,1711,11,2.5343952259633213,27.23396030627688,14.995897947566387
good,society,1595,245,11,3.248566398877219,514.2782505382345,64.02381502600558
cry,alarm,1704,205,11,3.255786309615439,577.8694928300106,66.43870736385844
common,cause,90,243,11,3.312815854211512,9556.244274330102,128.3507777739049
listen,listen,702,702,11,3.230796762579791,403.3541109112874,59.12964407441768
think,minute,2317,677,11,3.043431762658649,112.44855238655725,34.7797473601317
lie,floor,568,177,11,3.299115178825362,2061.6492839201283,93.69528397934103
cup,tea,55,202,11,3.3146898438278005,18832.72522937281,144.19934698916856
throw,round,329,493,11,3.2883761385158845,1269.5844452484375,83.39754910715504
wave,arm,101,291,11,3.311505977268751,7105.230273769773,121.69747362464985
sit,corner,1134,304,11,3.2565846709910033,585.8407055506206,66.75865941012276
hand,begin,1662,1745,11,2.8115201486022032,51.90358830563515,22.8055739215775
sonia,sonia,399,399,11,3.2888979296767027,1293.8872498240746,83.73958138150702
felt,something,657,1444,11,3.1513953348823476,199.34926856462175,45.24940559770868
moment,life,1301,1043,11,3.0802960643427912,133.15722954386652,37.7606519137911
hear,talk,1132,1065,11,3.1066578385333403,152.45169107516423,40.201452993024915
high,rank,285,71,11,3.3131006100686338,10330.1701267331,129.08781755678348
god,god,803,803,11,3.2043231759976383,303.23754019394994,53.36759130354264
sit,table,1134,520,11,3.213924586179458,333.57723112142423,55.22933177540455
young,friend,776,606,11,3.234723780969018,423.7224659547979,60.11854767849993
tell,straight,2482,290,11,3.191266031432324,269.44347921263517,50.93825396055728
wet,towel,72,27,11,3.3162862182537207,107733.10708999481,181.94911231048854
eye,glow,1211,37,11,3.3088210865694285,4653.097321687832,111.29781350648697
hat,hand,217,1662,11,3.2538123506646013,559.030736802604,66.22708701599697
face,work,1410,382,11,3.2228173287266424,367.22339254234646,57.14358896389378
deep,sigh,122,70,11,3.3151374417194233,24506.801888480866,148.64558137131755
strange,idea,548,798,11,3.2404627870876004,457.2693168483448,61.741955003633265
whole,face,889,1410,10,2.9333110655375574,118.8349303856934,34.054750318246406
thing,tell,1295,2482,10,2.575163172780015,35.71796512084644,17.441187520606405
poor,thing,422,1295,10,3.062454004375515,297.1020705997531,49.968324079071834
shut,door,91,750,10,3.1498108913201603,2516.604991150191,91.93134476461718
hour,half,508,387,10,3.1263667900074354,860.704213055039,69.98098494756645
bad,sign,376,211,10,3.147785886199994,2162.1649154470783,88.06690193598673
bend,head,82,804,10,3.15023503545592,2605.9420986259497,92.75114918935105
table,look,520,2970,10,2.8801724908029747,92.98779547060282,30.280291231128732
mitya,tell,911,2482,10,2.749257352824132,57.870786527746176,23.406544473874323
last,drop,1586,255,10,3.088403149907792,408.2943391570155,55.66109592062252
cry,grushenka,1704,364,10,3.0489796648757683,259.469807862674,47.351756788941735
hear,name,1132,335,10,3.09300809119224,436.73663834527406,56.94371432684101
refuse,answer,197,818,10,3.1328422032773164,1054.402094791416,74.23014325574043
time,something,2625,1444,10,2.469892497982698,27.86174734522732,14.7804189232668
cry,laugh,1704,1027,10,2.8426154591642265,79.93646554855609,27.904913865801053
much,time,1227,2625,10,2.573942068754369,35.61003613058469,17.410164210723877
cry,turn,1704,1279,10,2.764178385500111,60.69329938271218,24.00967905370139
nothing,world,1567,429,10,3.039483548947382,237.91512601442219,45.806485390382115
want,help,1315,383,10,3.0702802125997186,324.026290632071,51.39946114765891
whole,future,889,181,10,3.1328854944746354,1055.98428850045,73.8631142490854
hand,shake,1662,194,10,3.1033819041801967,517.1141790319502,60.096134351221785
little,pole,1465,125,10,3.12882744704999,925.4742430254946,71.25832981204559
window,look,340,2970,10,2.977824280198692,152.0237760668334,38.26331248437448
present,condition,405,163,10,3.150219143750575,2602.481516456459,91.70888960368481
round,hat,493,217,10,3.142736159829166,1598.298678834833,82.05546524639402
cry,clasp,1704,61,10,3.143290908210002,1645.5780125968267,82.48430783600362
hand,foot,1662,308,10,3.0687730578778627,318.4905552224493,51.06890198401694
public,opinion,161,251,10,3.154896054367275,4264.020274215665,101.87931377501147
laugh,prince,1027,1984,10,2.7900888064170655,66.14129452239534,25.222962412986757
everything,world,811,429,10,3.0987256345141168,477.78977574102447,58.664624992655455
hour,time,508,2625,10,2.918696176518569,110.59449425642994,32.98144601179798
oh,prince,1118,1984,10,2.7571100472239114,59.32988123476244,23.725693884083714
dark,brown,208,16,10,3.1616697567731133,51999.412980051624,151.6280669763426
lay,stress,414,14,10,3.1612189437984997,29848.981953890252,140.28986120117972
look,ground,2970,189,10,3.059743281302876,288.73569355009994,49.257037661927
nothing,tell,1567,2482,10,2.451846461915432,26.75866953372591,14.395157913694874
turn,look,1279,2970,10,2.4684074455177014,27.76869371103084,14.771496889700511
high,society,285,245,10,3.149523196654432,2459.3901362341635,90.6962267025302
pace,room,145,1129,10,3.1323747679442384,1037.6102144046476,74.10406912710138
seem,something,1349,1444,10,2.806457628248957,69.99815369377285,26.001421408014153
prince,sit,1984,1134,10,2.751311584069071,58.24700236489028,23.448155552821785
thousand,gülden,614,69,10,3.1545389476552126,4066.334248665437,100.4681555198828
sit,look,1134,2970,10,2.5470713869753623,33.34736161651611,16.69015466665519
future,life,181,1043,10,3.1277939382127267,897.143949610691,71.14026733050869
hear,call,1132,660,10,3.0258062705437476,212.1488213753718,43.802916383545416
twelve,year,82,871,10,3.149231483396548,2403.9526554821423,91.15587072683931
rouble,copeck,543,56,10,3.1567232351553884,5673.275917699117,107.10884430449723
throw,arm,329,291,10,3.1447896604209857,1788.3110806426828,84.36498777597907
cry,man,1704,2546,10,2.369814209577754,22.410387048443866,12.723062696630599
rush,door,282,750,10,3.1236443764848882,798.6592850091746,68.69327537810871
money,pocket,993,235,10,3.119652270504261,722.0113333530588,66.49988954049627
door,lead,750,267,10,3.1256993383829466,844.6380178759958,69.55404580667243
madame,epanchin,247,204,10,3.1530736228244374,3415.7796812555334,97.2544052513622
raskolnikov,think,782,2317,10,2.8313111594288296,76.59336732944016,27.336871615948255
hand,shoulder,1662,175,10,3.1091500452305856,575.3909714350611,62.1213127621077
rapid,glance,61,252,10,3.159469760230873,11242.082779957736,122.28414842092639
wait,hear,639,1132,10,3.030148542031804,219.75021115908626,44.485530967796734
eye,glitter,1211,26,10,3.156526324139734,5478.353955599404,106.31119206375601
move,chair,337,362,10,3.139993836009118,1399.161570480445,79.54021852395589
peculiar,way,99,1198,10,3.1406134298542923,1439.7454108932907,80.8368656398031
whole,company,889,150,10,3.137919511803398,1278.3192469509522,77.58886619354664
utter,cry,169,1704,10,3.10967501949681,581.329635540855,62.84253179786422
canal,bank,22,57,10,3.162048600415476,138034.70566852918,176.1099350325807
send,message,591,60,10,3.1558004202657,4862.158102684399,104.02550737357225
time,think,2625,2317,10,2.05129675934828,11.97706468082016,7.963509229212468
think,thing,2317,1295,10,2.6141937490971303,39.430155529397965,18.548327921940068
something,kind,1444,278,10,3.0889507744207148,411.48947777256603,55.812407653928005
shatov,look,433,2970,10,2.927370855677571,115.36123386515361,33.682541041145186
filipov,house,18,888,10,3.1593579703036183,10810.877601238402,126.78473415244268
stand,window,1039,340,10,3.0977500299365595,470.26972829135866,58.339863382737796
clear,day,282,1711,10,3.0741422623251093,339.0763923398409,52.500265601471284
equal,footing,65,30,10,3.161921466772716,88759.7959981773,163.4525423865704
little,heart,1465,897,10,2.922238930830821,112.49937905615069,33.14153234347998
man,want,2546,1315,10,2.5507228259391117,33.64272252482805,16.7542774750002
town,talk,549,1065,10,3.055477180402508,276.4298165428624,48.60833967387061
que,je,37,46,10,3.161966767266113,101695.98218171956,167.53415068428097
look,father,2970,1140,10,2.5438163273288383,33.08711865806408,16.569577942020285
several,day,212,1711,10,3.0960198433500343,457.478142664541,58.18866444263855
feel,sorry,533,174,10,3.145337102270628,1846.743959137086,84.88068241516913
moment,seem,1301,1349,10,2.841694653570617,79.65523491209674,27.867938222224176
great,writer,1202,30,10,3.1556908222978035,4780.924878217791,103.60422754448719
begin,walk,1745,563,10,2.9828228608511678,156.78331697568441,38.568556848025224
hold,tight,550,31,10,3.1591632512473224,10133.710728391152,118.66243840545926
steal,money,119,993,10,3.140692888381017,1445.118567195896,80.73119039971897
universal,history,40,66,10,3.1617954291096346,65555.98637343335,158.5089577249738
good,spirit,1595,146,10,3.1197408621949774,723.5561647312175,66.50374407305208
remain,silent,302,291,10,3.1462248458105897,1949.971793928906,86.09628856076824
literary,matinée,66,23,10,3.1620003773096013,114025.1919176886,168.43484561473358
man,sit,2546,1134,10,2.6348988145288437,41.629881904593816,19.18532667105141
printing,press,11,128,10,3.1620204702703822,122934.97240421496,183.5441251278329
time,begin,2625,1745,10,2.32556567400909,20.440015771915323,11.903832551765486
write,something,602,1444,10,3.0034906629737965,179.65430828884678,40.98471092348536
open,gate,682,120,10,3.147328497347307,2095.401623354752,87.32836375684862
good,man,1595,2546,10,2.4205058270157696,24.977095067433854,13.72834540267091
business,man,320,2546,10,3.0134582328274164,192.96152547538114,42.354564884939286
sit,silent,1134,291,10,3.1019998738050227,504.8080323835962,59.66802741820432
shut,eye,91,1211,10,3.1421479840681217,1551.0167322758853,82.3919371843643
try,catch,630,309,10,3.1267185994843834,869.4153705183736,70.13797856824736
forgive,everything,359,811,10,3.1090954289099177,574.7798706507041,62.31470559489381
kill,man,432,2546,10,2.96137143325808,138.03600062492623,36.599622877670804
raskolnikov,sit,782,1134,10,3.000294055576817,175.7343195258463,40.57118482953518
burst,laughter,159,148,10,3.157979227867481,7336.829843048914,112.68397289011251
stepanovitch,look,509,2970,10,2.886140100154935,95.39142463866551,30.674342861039452
ask,raskolnikov,1621,782,10,2.930729668067037,117.30337353510647,33.80276357549232
mitya,hand,911,1662,10,2.885710476120781,95.21488876322671,30.57284932578046
raskolnikov,turn,782,1279,10,2.9795818662771905,153.66752484500572,38.294048925814174
sonia,stand,399,1039,10,3.086552588219861,397.8392861661354,55.3585817477329
rise,foot,287,308,10,3.146130956884758,1938.5175068046194,85.99776072450186
begin,ask,1745,1621,10,2.6455880870010624,42.8365765323362,19.540154819551578
reach,home,258,469,10,3.1401750379827065,1410.795006609989,79.79412471085271
nonsense,nonsense,277,277,10,3.1482620893705042,2236.304665976486,88.82846257053244
draw,deep,258,122,10,3.1565281507725325,5480.100784162986,106.62632481194579
alyosha,hand,1239,1662,10,2.786134146408803,65.2605107906364,25.02334305913994
deep,breath,122,111,10,3.1598040340329567,12763.983601350415,123.92464946019577
faint,smile,89,734,10,3.1503449987503758,2630.140296921157,92.83058817817567
semyon,zaharovitch,51,10,10,3.162184501895667,339432.1571573374,190.75374526013474
whole,secret,889,292,10,3.1148604646845492,647.0551961954528,64.41071218457307
much,love,1227,1234,10,2.885703900242707,95.2121909778979,30.54869616548142
rest,hope,310,240,10,3.1486875121492224,2306.932760767716,89.40334519378074
glass,champagne,159,79,10,3.1599832267104677,13762.397192742586,125.22738326794158
commit,crime,103,165,10,3.1591732977277127,10166.57057001869,119.54643157292995
hear,news,1132,135,10,3.134363057745159,1112.9282161395495,74.86155295348992
child,cry,758,1704,10,2.926343922718382,114.77853685810398,33.51566222317022
father,blood,1140,221,10,3.116257473448669,667.295643715152,64.975853088316
time,try,2625,630,10,2.8601982611538506,85.63891728733051,28.90888843881616
wooden,house,50,888,10,3.154167410544044,3879.1382594738184,101.50794496069774
sort,woman,699,1047,10,3.028594990836872,216.97379773685884,44.24896805845223
address,raskolnikov,262,782,10,3.1248528767442263,825.0872079848988,69.34863623471077
old,merchant,1356,82,10,3.1419669647578132,1537.0161670467758,81.15944430139737
varvara,look,474,2970,10,2.9051279480929915,103.7873650973344,31.993670824860693
je,suis,46,13,10,3.162168427527042,289479.33144910284,187.8181871367311
man,use,2546,663,10,2.8539424091463226,83.53476034880192,28.53932795686995
hand,pocket,1662,235,10,3.0909348629661997,423.4767514951296,56.339845288426474
want,look,1315,2970,10,2.448877087638558,26.582787658862618,14.337809409593977
seem,try,1349,630,10,3.0070376185414847,184.19336072538775,41.33054128680396
little,brother,1465,548,10,3.0156319258573627,196.10435135526018,42.41026162263925
reach,house,258,888,10,3.1204287721068074,735.774316992311,67.14683808238021
laugh,face,1027,1410,10,2.8977684445487464,100.3890975190873,31.378412165225964
cry,trofimovitch,1704,513,10,3.002602188780716,178.54898543556158,40.780986685666285
cry,stepan,1704,525,10,2.9988670900348056,174.0340757746668,40.342029586678
stand,moment,1039,1301,10,2.9153645809577973,108.85331283557196,32.64395266466733
fix,eye,159,1211,10,3.127106028300897,879.210153127532,70.82723414970314
petrovna,look,507,2970,10,2.8872251200371095,95.83974183195336,30.747000286695048
ivan,ask,797,1621,10,2.926288210418034,114.74707070585715,33.505705033188335
serve,right,126,927,10,3.1409422237579814,1462.2390067325236,80.91335212422972
table,stand,520,1039,10,3.0635883433432425,300.7396391039249,50.1473215226827
begin,pull,1745,250,10,3.082590804343685,377.0900435399147,54.1774118042561
end,life,622,1043,10,3.0437755880334865,247.22894441968387,46.5816335902416
